,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4
183.0,0.33480772376060486,0.11147427558898926,-1.6412261724472046,-4.105076789855957,-3.387143611907959
184.0,-0.6633651256561279,0.515470027923584,-2.118668556213379,-4.3874969482421875,-3.555757761001587
185.0,-0.17995528876781464,1.0570491552352905,-1.9644817113876343,-3.8984920978546143,-2.9386253356933594
186.0,0.03726214915513992,-0.19751456379890442,-1.480865240097046,-3.686838388442993,-2.483083486557007
187.0,0.030900761485099792,-0.18099060654640198,-0.487459659576416,-2.425447940826416,-1.8089839220046997
188.0,0.432942271232605,-0.736477792263031,-0.10895084589719772,-2.2617104053497314,-1.1265549659729004
189.0,-0.06387738138437271,-0.41209664940834045,0.8461049795150757,-2.2302000522613525,-0.5009564161300659
190.0,0.22984431684017181,-0.6547735929489136,0.5057741403579712,-2.373469591140747,-0.25659888982772827
191.0,0.48709651827812195,-1.3634376525878906,-0.47943219542503357,-3.2048861980438232,-1.4424426555633545
192.0,-0.6014503240585327,-2.8225786685943604,-2.3168814182281494,-5.090153217315674,-3.2457683086395264
193.0,-2.5427982807159424,-3.4389121532440186,-3.37380313873291,-4.529540538787842,-3.310117483139038
194.0,-3.411956548690796,-3.6534175872802734,-3.668731212615967,-5.169835090637207,-4.360546112060547
195.0,-3.356060266494751,-4.019786834716797,-3.789524555206299,-5.381070137023926,-4.547600269317627
196.0,-3.3731770515441895,-3.981109857559204,-3.680537223815918,-5.0714592933654785,-5.063328266143799
197.0,-3.0007383823394775,-4.036576271057129,-3.8743607997894287,-4.870594024658203,-4.244583606719971
198.0,-1.480607271194458,-3.3715121746063232,-2.8401851654052734,-3.8734371662139893,-3.4528417587280273
199.0,-0.3873724639415741,-1.1797244548797607,-1.8842908143997192,-3.665835380554199,-3.0366508960723877
200.0,-0.8108790516853333,-0.583644449710846,-2.4379003047943115,-4.050511360168457,-3.048400640487671
201.0,-0.6195812225341797,-0.2782069742679596,-2.5226986408233643,-4.254648685455322,-3.392235517501831
202.0,-0.8895080089569092,0.3846297264099121,-2.5826776027679443,-4.153907299041748,-3.8272387981414795
203.0,-0.8404111862182617,0.528597354888916,-2.0772547721862793,-4.159030437469482,-2.7707109451293945
204.0,-0.6612275242805481,0.10155512392520905,-2.017457962036133,-4.259261131286621,-3.5290443897247314
205.0,-0.4018099904060364,0.7103309035301208,-2.6600210666656494,-3.9231696128845215,-3.668222427368164
206.0,-0.6097759008407593,0.31353113055229187,-2.5984201431274414,-4.023599624633789,-3.3019394874572754
207.0,-0.8428304195404053,0.40836310386657715,-1.9887735843658447,-4.265164375305176,-3.761176824569702
208.0,-0.7562628984451294,0.663928210735321,-1.6195651292800903,-3.4848735332489014,-2.940904140472412
209.0,-0.4031253755092621,0.7704388499259949,-1.8909128904342651,-3.4274003505706787,-3.243586778640747
210.0,-0.25079065561294556,0.5056978464126587,-1.742404818534851,-3.7034966945648193,-3.281081199645996
211.0,0.2063261866569519,0.03160519152879715,-0.6981803178787231,-3.534907102584839,-2.3125498294830322
212.0,0.8218745589256287,-0.1553482562303543,0.1706506609916687,-3.1061127185821533,-1.2563358545303345
213.0,1.1198196411132812,-0.7005958557128906,1.3044312000274658,-2.41326642036438,-0.5357658267021179
214.0,1.4002320766448975,-0.8576483726501465,1.4036142826080322,-2.804136276245117,-0.3026880621910095
215.0,0.34667274355888367,-1.865067958831787,-0.32161739468574524,-4.162659168243408,-1.9223774671554565
216.0,-0.13497111201286316,-2.8547656536102295,-1.7573232650756836,-4.385732650756836,-3.0391123294830322
217.0,-1.4827308654785156,-3.582277297973633,-3.2714145183563232,-4.574137210845947,-4.21491813659668
218.0,-4.088984489440918,-4.774395942687988,-4.628681659698486,-4.978664398193359,-4.660578727722168
219.0,-3.313767194747925,-4.331613540649414,-3.803847312927246,-4.779881000518799,-3.978161096572876
220.0,-3.583467483520508,-4.185454845428467,-3.995131254196167,-4.811642169952393,-4.391681671142578
221.0,-2.8480260372161865,-4.13302755355835,-3.6013026237487793,-4.587591648101807,-4.102195739746094
222.0,-1.4256905317306519,-3.227620840072632,-2.68611216545105,-4.32665491104126,-3.0180766582489014
223.0,-0.27638566493988037,-0.9164360165596008,-2.417795181274414,-3.525336265563965,-3.1471059322357178
224.0,-0.48060142993927,-0.008056584745645523,-2.083373546600342,-3.8196654319763184,-3.2501277923583984
225.0,-0.7978968620300293,-0.325499951839447,-2.2257537841796875,-3.7205820083618164,-3.434072971343994
226.0,-1.4238312244415283,-0.24385179579257965,-2.637143850326538,-3.779574394226074,-3.5113461017608643
227.0,-0.6611703038215637,0.9053258299827576,-2.0634968280792236,-3.6646883487701416,-3.2648980617523193
228.0,-0.616508424282074,0.6567503213882446,-1.5855003595352173,-4.1383748054504395,-2.7169315814971924
229.0,0.17178212106227875,-1.33521568775177,-1.2063506841659546,-3.8209822177886963,-2.469533681869507
230.0,0.431893527507782,-0.4195443093776703,-0.925471842288971,-3.960383892059326,-2.290480136871338
231.0,1.2633271217346191,-0.058488860726356506,-0.611136794090271,-3.737065315246582,-2.567950963973999
232.0,0.6860108375549316,-1.1930692195892334,-0.11584319174289703,-3.7939789295196533,-2.685541868209839
233.0,0.6661022901535034,-0.10122604668140411,-0.5125141143798828,-4.010068893432617,-2.2706613540649414
234.0,0.6377165913581848,-0.2634127736091614,-0.6598156690597534,-3.539104461669922,-3.220161199569702
235.0,0.901324987411499,-0.6760321259498596,-0.33891451358795166,-3.023724317550659,-2.5114989280700684
236.0,0.8677653074264526,-1.1725220680236816,0.7022528648376465,-2.7906863689422607,-0.8963892459869385
237.0,1.238153338432312,-0.8403629660606384,0.9380597472190857,-2.6393890380859375,-1.1153552532196045
238.0,1.7274293899536133,-1.6522375345230103,1.725584626197815,-2.2868456840515137,-0.7854850888252258
239.0,2.388864755630493,-2.1515886783599854,0.951680064201355,-3.9401931762695312,-1.7784918546676636
240.0,1.2991801500320435,-3.132768392562866,-0.24904735386371613,-4.085354804992676,-3.626101016998291
241.0,-1.5129868984222412,-4.732089519500732,-3.044961929321289,-4.712051868438721,-3.9100565910339355
242.0,-2.025362491607666,-4.326797008514404,-3.5736818313598633,-4.675458908081055,-4.262369632720947
243.0,-2.903022289276123,-4.865811347961426,-3.885474443435669,-5.032444000244141,-4.284791946411133
244.0,-3.194943904876709,-4.3217644691467285,-4.258778095245361,-5.068851470947266,-4.510830879211426
245.0,-3.1485958099365234,-4.193539142608643,-3.4915101528167725,-4.807474613189697,-4.2163262367248535
246.0,-1.789547085762024,-3.809095859527588,-2.2070631980895996,-4.512523651123047,-3.5131397247314453
247.0,-0.27909186482429504,-2.9986352920532227,-0.6134709119796753,-3.891153573989868,-3.2252509593963623
248.0,0.2985844612121582,-2.479811191558838,-0.11144565790891647,-4.570947647094727,-2.3398854732513428
249.0,0.6712848544120789,-1.6124367713928223,-0.7061333656311035,-4.131114482879639,-2.59867000579834
250.0,-0.2342597395181656,-1.424155354499817,-0.25298380851745605,-3.966168165206909,-2.860611915588379
251.0,0.5299344062805176,-0.9444519877433777,0.17771899700164795,-4.053548336029053,-2.5320374965667725
252.0,0.7200496196746826,-0.7340124249458313,-0.11135715246200562,-4.331663131713867,-2.8054745197296143
253.0,0.5365884900093079,-1.0131008625030518,0.5234196782112122,-4.351126194000244,-2.7482945919036865
254.0,1.1237540245056152,-1.6542280912399292,0.1055971011519432,-4.1883864402771,-2.528877019882202
255.0,1.5884275436401367,-2.195430278778076,-0.053982339799404144,-4.040867328643799,-2.8620669841766357
256.0,0.8286580443382263,-0.7396447062492371,0.7241238951683044,-3.9625892639160156,-2.3024702072143555
257.0,0.7315924763679504,-0.6164680123329163,-0.2486836016178131,-4.136928558349609,-1.8179267644882202
258.0,0.5633403062820435,-0.8586785197257996,0.41729116439819336,-3.5174520015716553,-1.629339575767517
259.0,0.9079585671424866,-1.080517292022705,-0.08441201597452164,-3.5427987575531006,-1.5180416107177734
260.0,1.2364791631698608,-1.424705147743225,0.18265827000141144,-3.2144272327423096,-0.5496999621391296
261.0,1.3862637281417847,-1.3849741220474243,1.0401830673217773,-2.741957664489746,-0.07617766410112381
262.0,1.8289151191711426,-1.405930995941162,1.3267606496810913,-2.4658288955688477,0.06513156741857529
263.0,1.9837453365325928,-1.2794080972671509,0.20353829860687256,-3.4976625442504883,-1.5119013786315918
264.0,0.06358976662158966,-2.0565836429595947,-2.308472156524658,-4.380312919616699,-3.5032150745391846
265.0,-1.1820285320281982,-3.5880768299102783,-2.712838888168335,-4.410282135009766,-3.788391590118408
266.0,-2.079641819000244,-4.028382778167725,-3.6520631313323975,-4.551480770111084,-4.471644401550293
267.0,-2.187530279159546,-3.980811595916748,-3.7983713150024414,-4.4445600509643555,-4.4175801277160645
268.0,-3.4548966884613037,-4.202183246612549,-4.021298885345459,-4.629740238189697,-4.472062587738037
